ts_code,symbol,exchange,pre_close,event_close,event_high,event_low,price_change_pct,vol_change_pct,earliest_date,name
002613.SZ,002613,SZ,3.96,4.02,4.05,3.96,1.5151515151515054,-22.72962109381251,20170103,北玻股份
000004.SZ,000004,SZ,23.34,25.93,25.93,23.25,11.096829477292202,241.4912209674247,20170103,*ST国华
000010.SZ,000010,SZ,6.15,6.01,6.29,5.97,-2.2764227642276516,-24.273239972588694,20170103,美丽生态
002607.SZ,002607,SZ,4.44,4.9,5.19,4.47,10.360360360360358,247.1153035192625,20170103,中公教育
002161.SZ,002161,SZ,10.0,10.2,10.41,9.96,1.9999999999999927,6.389977703251723,20170103,远 望 谷
000776.SZ,000776,SZ,17.9,18.4,18.69,17.77,2.7932960893854752,29.93525510212802,20170103,广发证券
300043.SZ,300043,SZ,7.24,7.32,7.43,7.18,1.1049723756906087,39.25088946244804,20170103,星辉娱乐
302132.SZ,302132,SZ,11.9,12.08,12.18,11.79,1.5126050420168042,-20.51246928474444,20170103,中航成飞
002820.SZ,002820,SZ,30.32,32.1,32.24,30.19,5.870712401055413,63.34021559896292,20170103,桂发祥
300057.SZ,300057,SZ,10.63,10.98,11.08,10.63,3.292568203198491,-13.519964913959665,20170103,万顺新材
000789.SZ,000789,SZ,8.6,8.79,8.86,8.53,2.20930232558139,91.47015448868096,20170103,万年青
000951.SZ,000951,SZ,15.84,16.58,16.73,15.86,4.6717171717171615,-10.057318441721156,20170103,中国重汽
002808.SZ,002808,SZ,15.46,15.73,15.9,15.45,1.7464424320827916,45.06534739058156,20170103,*ST恒久
300296.SZ,300296,SZ,21.59,21.88,21.94,21.14,1.3432144511347806,-19.66938453648082,20170103,利亚德
000548.SZ,000548,SZ,7.2,7.19,7.26,7.16,-0.13888888888888593,-36.86768248886441,20170103,湖南投资
002439.SZ,002439,SZ,24.66,25.3,26.77,24.33,2.5952960259529623,34.412936419491146,20170103,启明星辰
002377.SZ,002377,SZ,10.43,10.93,11.24,10.24,4.793863854266539,-0.6671220311526516,20170119,国创高新
000560.SZ,000560,SZ,10.4,10.54,11.01,10.18,1.3461538461538345,40.22303226118035,20170324,我爱我家
002363.SZ,002363,SZ,8.96,9.2,9.21,8.95,2.6785714285714106,-16.14260905502343,20170103,隆基机械
002405.SZ,002405,SZ,29.49,29.5,30.44,28.88,0.03390979993218571,21.567292719784025,20170103,四维图新
300527.SZ,300527,SZ,25.36,27.18,27.55,25.12,7.17665615141956,14.232495335955653,20170103,ST应急
002388.SZ,002388,SZ,9.0,8.95,9.06,8.9,-0.5555555555555635,6.107982739103305,20170103,新亚制程
300241.SZ,300241,SZ,13.22,13.99,14.08,13.14,5.824508320726169,27.211678905748705,20170103,瑞丰光电
300255.SZ,300255,SZ,7.59,7.62,7.68,7.51,0.3952569169960507,-33.88962274526445,20170103,常山药业
300533.SZ,300533,SZ,64.3,65.6,65.95,64.01,2.0217729393468074,-13.982596566572827,20170103,冰川网络
300269.SZ,300269,SZ,18.87,19.45,19.48,18.72,3.0736618971913,16.61586624803262,20170103,联建光电
300519.SZ,300519,SZ,25.0,24.16,25.09,23.94,-3.359999999999999,14.954396366633512,20170103,新光药业
300243.SZ,300243,SZ,11.51,11.78,11.96,11.41,2.3457862728062517,-29.46747848294598,20170104,瑞丰高材
300525.SZ,300525,SZ,47.9,49.11,49.11,47.33,2.5260960334029248,10.002374034536823,20170103,博思软件
300531.SZ,300531,SZ,19.8,19.36,19.88,19.3,-2.2222222222222285,-14.265537756932819,20170103,优博讯
300257.SZ,300257,SZ,17.45,17.84,17.95,17.18,2.23495702005731,8.000356199347202,20170103,开山股份
000589.SZ,000589,SZ,5.0,5.06,5.11,4.98,1.1999999999999922,-37.567577340168704,20170103,贵州轮胎
002375.SZ,002375,SZ,8.57,8.64,8.76,8.53,0.8168028004667477,18.97265675441346,20170103,亚厦股份
002413.SZ,002413,SZ,10.67,11.08,11.21,10.61,3.842549203373947,69.79574125417497,20170103,雷科防务
002407.SZ,002407,SZ,21.47,23.19,23.94,21.54,8.011178388449009,175.80952265932112,20170103,多氟多
002361.SZ,002361,SZ,6.04,6.26,6.35,6.01,3.6423841059602604,29.739871453856466,20170103,神剑股份
000576.SZ,000576,SZ,16.38,16.18,16.45,16.09,-1.2210012210012167,-24.121033379545327,20170103,甘化科工
002349.SZ,002349,SZ,9.21,9.07,9.23,9.05,-1.520086862106412,-38.0215340923697,20170103,精华制药
300294.SZ,300294,SZ,33.85,33.96,34.47,33.43,0.32496307237813715,-2.4814536571690247,20170103,博雅生物
300069.SZ,300069,SZ,38.41,38.45,38.98,38.2,0.10413954699298687,-51.364123990292335,20170103,金利华电
002836.SZ,002836,SZ,28.08,27.8,28.39,27.8,-0.9971509971509886,-10.459047102679705,20170103,新宏泽
002188.SZ,002188,SZ,23.72,23.85,24.57,23.7,0.54806070826308,8.277851312511164,20170103,中天服务
300041.SZ,300041,SZ,11.67,11.55,11.83,11.5,-1.0282776349614329,3.719738743329643,20170103,回天新材
300055.SZ,300055,SZ,19.49,19.97,20.11,19.4,2.462801436634174,14.865287096704005,20170103,万邦达
002822.SZ,002822,SZ,11.86,11.97,12.5,11.74,0.9274873524452042,-1.4591308912602177,20170103,ST中装
002611.SZ,002611,SZ,13.58,13.38,13.59,13.1,-1.4727540500736325,-44.68014275993931,20170103,东方精工
002177.SZ,002177,SZ,5.44,5.52,5.58,5.44,1.4705882352941024,-1.3355128434905832,20170103,御银股份
002605.SZ,002605,SZ,13.1,13.41,13.63,13.04,2.3664122137404617,42.95105795091796,20170103,姚记科技
000012.SZ,000012,SZ,8.39,8.24,8.44,8.24,-1.7878426698450578,-8.257465125484813,20170103,南  玻Ａ
300082.SZ,300082,SZ,7.15,7.25,7.28,7.12,1.3986013986013937,2.317568337564209,20170103,奥克股份
300096.SZ,300096,SZ,14.91,15.12,15.21,14.7,1.4084507042253458,-15.870721039009691,20170103,ST易联众
000990.SZ,000990,SZ,17.51,17.61,17.76,17.3,0.5711022272986742,25.780515271400063,20170103,诚志股份
002639.SZ,002639,SZ,8.82,8.92,9.12,8.82,1.1337868480725584,49.603224109576274,20170103,雪人集团
300653.SZ,300653,SZ,43.55,45.07,45.91,43.32,3.490241102181408,6.737841192004125,20170516,正海生物
300135.SZ,300135,SZ,4.13,4.13,4.17,4.1,0.0,-38.034737062043845,20170103,宝利国际
000833.SZ,000833,SZ,7.47,7.54,7.68,7.45,0.9370816599732301,1.9036607912460133,20170103,粤桂股份
300121.SZ,300121,SZ,13.4,13.31,13.47,13.05,-0.6716417910447751,-19.517813986244267,20170103,阳谷华泰
300647.SZ,300647,SZ,22.39,23.6,23.73,22.3,5.40419830281376,52.91862748664419,20170503,超频三
002765.SZ,002765,SZ,10.5,10.29,10.63,10.13,-2.000000000000008,11.718660195687693,20170103,蓝黛科技
002003.SZ,002003,SZ,10.74,10.89,10.95,10.71,1.3966480446927407,-5.775953069567897,20170103,伟星股份
000600.SZ,000600,SZ,9.49,9.33,9.58,9.3,-1.6859852476290849,-10.354683184176963,20170103,建投能源
002017.SZ,002017,SZ,10.32,10.64,10.74,10.3,3.1007751937984525,5.889051035035005,20170103,东信和平
000166.SZ,000166,SZ,5.64,5.69,5.78,5.62,0.8865248226950482,23.426630313108305,20170126,申万宏源
002759.SZ,002759,SZ,27.0,27.06,27.7,26.82,0.2222222222222175,-36.490234233713835,20170103,天际股份
300690.SZ,300690,SZ,74.71,72.62,76.95,70.95,-2.7974836032659476,-21.332534690009926,20170808,双一科技
000628.SZ,000628,SZ,9.02,9.3,9.35,8.97,3.104212860310434,2.5122651254217954,20170103,高新发展
300479.SZ,300479,SZ,24.04,23.8,24.5,23.66,-0.9983361064891783,-3.19512620841432,20170426,神思电子
300337.SZ,300337,SZ,9.21,9.05,9.35,8.89,-1.7372421281216084,19.141809980100984,20170103,银邦股份
300451.SZ,300451,SZ,28.32,27.45,28.2,27.11,-3.0720338983050883,1.9750312096276545,20170103,创业慧康
002598.SZ,002598,SZ,10.71,11.0,11.17,10.72,2.7077497665732877,48.938838713040134,20170103,山东章鼓
300445.SZ,300445,SZ,18.7,19.8,20.9,18.61,5.882352941176478,371.91058539600243,20170103,康斯特
300323.SZ,300323,SZ,21.83,23.4,23.85,21.49,7.1919377004122795,11.761598458987987,20170109,华灿光电
002201.SZ,002201,SZ,9.35,10.44,10.62,9.38,11.657754010695186,245.0250901462505,20170103,九鼎新材
002567.SZ,002567,SZ,7.91,7.73,7.96,7.67,-2.2756005056889976,22.051562938237492,20170103,唐人神
002573.SZ,002573,SZ,21.91,21.83,22.15,21.6,-0.3651300775901499,-34.388387500477606,20170103,清新环境
002215.SZ,002215,SZ,7.36,7.34,7.44,7.32,-0.27173913043478887,-25.121777917064037,20170103,诺 普 信
000402.SZ,000402,SZ,11.24,11.09,11.35,11.05,-1.3345195729537398,-27.869493165756264,20170103,金 融 街
300486.SZ,300486,SZ,23.73,23.56,23.97,23.16,-0.716392751790989,-34.98715312492305,20170103,东杰智能
002229.SZ,002229,SZ,11.77,11.88,12.22,11.66,0.9345794392523468,15.893112346882344,20170103,鸿博股份
300487.SZ,300487,SZ,19.4,19.65,20.19,18.83,1.288659793814433,69.45478158859864,20170103,蓝晓科技
002228.SZ,002228,SZ,4.97,5.01,5.16,4.95,0.8048289738430591,-19.234064139924858,20170103,合兴包装
300493.SZ,300493,SZ,16.59,16.7,17.68,15.71,0.6630500301386343,85.56941383612403,20170103,润欣科技
002572.SZ,002572,SZ,38.0,38.25,38.36,36.91,0.6578947368421052,38.404490756348366,20170103,索菲亚
000403.SZ,000403,SZ,33.02,33.53,33.75,32.88,1.5445184736523259,6.544572904320383,20170103,派林生物
002214.SZ,002214,SZ,7.52,7.65,7.71,7.51,1.7287234042553297,-1.1132513398175536,20170103,*ST大立
002200.SZ,002200,SZ,16.92,17.13,17.5,16.5,1.2411347517730336,-21.848616540532163,20170103,*ST交投
000417.SZ,000417,SZ,8.68,8.61,8.75,8.52,-0.8064516129032291,-17.2521314114718,20170103,合百集团
002566.SZ,002566,SZ,10.2,10.3,10.35,10.16,0.9803921568627592,-4.720020918211652,20170103,益盛药业
300444.SZ,300444,SZ,20.07,20.25,20.39,19.95,0.8968609865470838,-21.257954397176576,20170103,双杰电气
300322.SZ,300322,SZ,11.11,12.54,12.54,11.05,12.871287128712869,42.951732914218944,20170103,硕贝德
002599.SZ,002599,SZ,13.64,13.86,13.91,13.5,1.6129032258064433,0.9990672296014944,20170103,盛通股份
300450.SZ,300450,SZ,78.38,81.0,82.62,77.0,3.342689461597352,-11.841004733306026,20170208,先导智能
300478.SZ,300478,SZ,41.0,43.25,44.09,40.9,5.487804878048781,56.79220759865805,20170103,杭州高新
300685.SZ,300685,SZ,115.6,110.27,116.38,106.5,-4.610726643598614,-20.51978244207978,20170802,艾德生物
300691.SZ,300691,SZ,109.32,104.4,110.5,99.57,-4.500548847420406,-3.4951677787242605,20170811,联合光电
002758.SZ,002758,SZ,12.32,12.76,12.77,12.26,3.571428571428567,11.258121094235737,20170103,浙农股份
002016.SZ,002016,SZ,9.72,9.97,10.2,9.59,2.5720164609053495,-16.85842391132403,20170103,世荣兆业
000601.SZ,000601,SZ,8.18,8.2,8.26,8.07,0.24449877750610727,-43.24227541662763,20170103,韶能股份
300120.SZ,300120,SZ,13.26,13.55,13.96,13.17,2.1870286576169002,30.151437268940544,20170103,经纬辉开
000826.SZ,000826,SZ,35.46,36.01,36.3,35.37,1.55104342921601,-31.57966882268609,20170103,启迪环境
300652.SZ,300652,SZ,32.41,36.5,37.06,32.35,12.61956186362235,154.19429540126853,20170516,雷迪克
300134.SZ,300134,SZ,12.33,12.4,12.67,12.22,0.5677210056772124,-13.255599818102851,20170103,大富科技
300083.SZ,300083,SZ,8.95,8.96,9.07,8.68,0.11173184357543646,18.734205179060872,20170103,创世纪
000985.SZ,000985,SZ,24.19,23.73,24.5,23.6,-1.901612236461351,-4.53050238356574,20170103,大庆华科
002162.SZ,002162,SZ,5.75,5.7,5.78,5.68,-0.8695652173913012,-48.484089054382245,20170705,悦心健康
000761.SZ,000761,SZ,5.52,5.49,5.64,5.41,-0.5434782608695536,-3.6960521874666354,20170103,本钢板材
002176.SZ,002176,SZ,12.95,13.49,13.73,12.88,4.169884169884177,-8.654280295432674,20170103,江特电机
300054.SZ,300054,SZ,10.4,11.56,11.56,10.16,11.153846153846155,53.20971499177233,20170103,鼎龙股份
000952.SZ,000952,SZ,14.71,14.57,14.79,14.41,-0.9517335146159114,-23.829604976796276,20170103,广济药业
002823.SZ,002823,SZ,18.59,18.28,18.92,18.1,-1.6675632060247376,-15.44399902634839,20170103,凯中精密
300040.SZ,300040,SZ,9.75,9.93,9.98,9.71,1.8461538461538431,-26.384273429579935,20170103,九洲集团
300068.SZ,300068,SZ,17.6,17.71,17.83,17.37,0.6249999999999968,14.507336292198755,20170103,南都电源
300295.SZ,300295,SZ,21.64,22.64,23.78,21.41,4.621072088724584,18.678696076697047,20170103,三六五网
002348.SZ,002348,SZ,6.49,6.72,6.9,6.43,3.543913713405231,117.84828625883112,20170103,高乐股份
300281.SZ,300281,SZ,14.05,14.56,15.0,14.0,3.6298932384341622,83.72756196502607,20170103,金明精机
002406.SZ,002406,SZ,7.9,7.96,7.96,7.85,0.759493670886071,-12.51165667171256,20170103,远东传动
002360.SZ,002360,SZ,8.02,8.6,8.9,7.88,7.231920199501247,582.8901172673819,20170103,同德化工
002374.SZ,002374,SZ,5.54,5.65,5.71,5.53,1.9855595667870092,-36.25639930425078,20170103,中锐股份
000563.SZ,000563,SZ,5.12,5.12,5.25,5.06,0.0,34.838159665740434,20170118,陕国投Ａ
002412.SZ,002412,SZ,17.28,17.35,17.55,17.2,0.4050925925925942,-32.02275337726108,20170103,汉森制药
300530.SZ,300530,SZ,46.28,46.92,47.09,46.11,1.3828867761452044,39.97474724807835,20170103,领湃科技
300256.SZ,300256,SZ,9.5,9.36,9.69,9.29,-1.473684210526322,11.889011618306512,20170103,星星科技
300242.SZ,300242,SZ,9.11,9.29,9.53,9.04,1.9758507135016437,18.347524483950803,20170103,佳云科技
001872.SZ,001872,SZ,25.32,24.97,25.28,24.52,-1.3823064770932125,-4.95000210903211,20170103,招商港口
300518.SZ,300518,SZ,56.01,55.62,56.86,55.2,-0.6963042313872533,-36.35664897245225,20170710,新迅达
300520.SZ,300520,SZ,33.93,31.83,33.6,31.21,-6.189213085764814,-13.911663487451897,20170103,科大国创
000598.SZ,000598,SZ,5.79,5.77,5.8,5.72,-0.34542314335061247,-23.076866793628728,20170103,兴蓉环境
300246.SZ,300246,SZ,25.89,25.7,26.18,25.56,-0.7338740826574016,-19.67022944947277,20170103,宝莱特
300252.SZ,300252,SZ,19.29,20.09,20.27,19.24,4.147226542249874,2.415159245889015,20170103,金信诺
300534.SZ,300534,SZ,14.46,14.36,14.58,13.88,-0.6915629322268424,3.6258190946967854,20170103,陇神戎发
300508.SZ,300508,SZ,90.93,93.81,95.56,89.8,3.167271527548659,-27.36231227659595,20170103,维宏股份
002358.SZ,002358,SZ,15.43,15.85,15.93,15.31,2.7219701879455602,61.228266408645794,20170103,森源电气
300291.SZ,300291,SZ,13.24,13.52,13.78,13.17,2.1148036253776388,3.5762610211780004,20170103,百纳千成
002416.SZ,002416,SZ,10.83,10.71,10.95,10.66,-1.1080332409972227,0.48456903644608684,20170103,爱施德
000567.SZ,000567,SZ,25.65,26.68,27.18,25.06,4.015594541910336,-3.775979901959989,20170103,海德股份
002370.SZ,002370,SZ,14.54,14.48,14.68,14.3,-0.41265474552956477,-21.39334358630239,20170103,亚太药业
002364.SZ,002364,SZ,12.59,13.14,13.17,12.49,4.368546465448775,15.61021447829509,20170103,中恒电气
000573.SZ,000573,SZ,5.43,5.4,5.48,5.38,-0.5524861878452921,-33.228049432845474,20170103,粤宏远Ａ
002402.SZ,002402,SZ,10.35,10.86,11.1,10.23,4.927536231884056,176.96189463004836,20170103,和而泰
300044.SZ,300044,SZ,19.27,19.09,19.44,18.92,-0.9340944473274505,-5.769030480154849,20170103,ST赛为
002833.SZ,002833,SZ,66.13,65.99,66.87,64.2,-0.2117042189626502,-27.740854203303222,20170103,弘亚数控
002827.SZ,002827,SZ,26.41,25.33,26.6,25.26,-4.089360090874675,-3.8498568733433145,20170103,高争民爆
300050.SZ,300050,SZ,9.08,9.3,9.33,9.05,2.422907488986791,-2.2788108041630757,20170103,世纪鼎利
002199.SZ,002199,SZ,16.8,17.12,17.45,16.81,1.9047619047619064,-72.20966845761664,20170103,*ST东晶
300078.SZ,300078,SZ,12.18,12.2,12.47,12.13,0.16420361247947104,-17.92361450415247,20170103,思创智联
000759.SZ,000759,SZ,9.77,10.03,10.09,9.43,2.661207778915044,1.1258975235970472,20170103,中百集团
000981.SZ,000981,SZ,8.94,9.09,9.15,8.7,1.6778523489932928,85.61060173281568,20170103,山子高科
300087.SZ,300087,SZ,11.3,11.3,11.39,11.0,0.0,-9.802261314266234,20170103,荃银高科
002628.SZ,002628,SZ,8.2,8.07,8.3,8.05,-1.5853658536585244,-18.299287099731494,20170103,成都路桥
300093.SZ,300093,SZ,14.36,14.18,14.66,13.8,-1.253481894150416,48.2840346612914,20170103,*ST金刚
002172.SZ,002172,SZ,7.17,7.17,7.21,7.13,0.0,-23.985983904260078,20170103,澳洋健康
002614.SZ,002614,SZ,17.52,18.1,18.51,17.47,3.3105022831050337,7.095975695015509,20170103,奥佳华
002600.SZ,002600,SZ,9.15,9.24,9.34,8.8,0.9836065573770475,3.248656125943035,20170103,领益智造
000017.SZ,000017,SZ,7.34,7.34,7.41,7.23,0.0,-3.4528428249534033,20170103,深中华A
002166.SZ,002166,SZ,11.33,11.47,11.49,11.18,1.2356575463371628,-30.643875826687843,20170103,莱茵生物
300656.SZ,300656,SZ,57.6,56.31,57.95,55.12,-2.239583333333332,-25.886920861860887,20170519,民德电子
300642.SZ,300642,SZ,102.2,107.6,108.28,101.53,5.28375733855185,-10.030385340823308,20170421,透景生命
000822.SZ,000822,SZ,10.58,11.29,11.38,10.6,6.710775047258971,60.281706623000474,20170103,山东海化
300124.SZ,300124,SZ,28.63,30.47,30.83,28.38,6.426825008732099,22.072138390596574,20170103,汇川技术
300118.SZ,300118,SZ,12.78,13.65,13.93,12.63,6.80751173708921,46.469776578198605,20170103,东方日升
300695.SZ,300695,SZ,113.6,111.27,113.99,110.91,-2.0510563380281677,-21.173044637889017,20170908,兆丰股份
300681.SZ,300681,SZ,73.14,72.17,75.63,71.78,-1.3262236806125225,-1.9597322921204214,20170725,英搏尔
002748.SZ,002748,SZ,17.34,17.32,17.58,17.21,-0.11534025374855578,13.720101709683863,20170103,世龙实业
000639.SZ,000639,SZ,19.72,19.35,19.76,19.1,-1.876267748478689,-1.2265906437823366,20170103,西王食品
002006.SZ,002006,SZ,7.86,7.83,8.11,7.52,-0.38167938931298023,-38.237768062219395,20170103,精工科技
002760.SZ,002760,SZ,33.67,34.2,34.74,33.45,1.5741015741015774,-26.148574739503722,20170103,凤形股份
002774.SZ,002774,SZ,11.99,12.17,12.33,11.92,1.501251042535444,13.087928694187735,20170324,快意电梯
000605.SZ,000605,SZ,21.52,22.49,22.49,21.38,4.507434944237914,27.439676207572877,20170103,渤海股份
300332.SZ,300332,SZ,7.17,7.1,7.28,7.0,-0.9762900976290136,22.219228303892336,20170103,天壕能源
300326.SZ,300326,SZ,8.79,9.18,9.25,8.75,4.436860068259393,23.371660196324463,20170103,ST凯利
002589.SZ,002589,SZ,13.98,14.6,14.61,13.88,4.4349070100143,-49.38964783303923,20170103,瑞康医药
300440.SZ,300440,SZ,12.63,12.47,12.73,12.42,-1.266825019794142,20.802606275328568,20170103,运达科技
300468.SZ,300468,SZ,43.8,43.45,44.25,42.72,-0.7990867579908547,2.482482791978923,20170103,四方精创
300497.SZ,300497,SZ,44.81,44.06,44.99,44.03,-1.673733541620174,-16.998192709324687,20170103,富祥药业
002238.SZ,002238,SZ,12.13,12.14,12.47,11.98,0.08244023083264457,-42.5670456294595,20170103,天威视讯
002562.SZ,002562,SZ,17.14,18.38,18.45,17.01,7.234539089848299,9.140379354004931,20170103,兄弟科技
002204.SZ,002204,SZ,4.02,3.99,4.05,3.97,-0.7462686567164021,-6.441808630556175,20170103,大连重工
002210.SZ,002210,SZ,12.92,13.3,13.37,12.62,2.9411764705882417,-22.701684300654875,20170103,飞马国际
000407.SZ,000407,SZ,7.69,7.59,7.83,7.55,-1.3003901170351173,14.082735046945881,20170103,胜利股份
002211.SZ,002211,SZ,9.3,9.23,9.46,9.0,-0.7526881720430137,-49.33527613383318,20170123,ST宏达
002577.SZ,002577,SZ,20.13,20.67,20.86,20.01,2.682563338301057,47.06350080201792,20170103,雷柏科技
002563.SZ,002563,SZ,7.55,7.68,7.83,7.5,1.7218543046357602,-35.5573646685199,20170103,森马服饰
002205.SZ,002205,SZ,21.16,21.44,21.66,20.9,1.3232514177693815,-28.45864969255288,20170103,国统股份
300482.SZ,300482,SZ,80.1,79.67,81.38,78.0,-0.5368289637952468,-40.46752605156185,20170103,万孚生物
300496.SZ,300496,SZ,40.03,39.7,40.7,38.5,-0.8243817137147096,19.191803065208095,20170106,中科创达
002239.SZ,002239,SZ,4.07,4.1,4.24,4.06,0.7371007371007213,28.175610574549665,20170207,奥特佳
300469.SZ,300469,SZ,47.7,47.22,48.91,47.2,-1.0062893081761088,-0.517008058465236,20170103,信息发展
300327.SZ,300327,SZ,34.7,35.59,36.32,33.62,2.5648414985590793,39.390889875929254,20170103,中颖电子
300441.SZ,300441,SZ,25.84,25.67,26.08,25.44,-0.6578947368420981,-52.563404537903025,20170103,鲍斯股份
002588.SZ,002588,SZ,7.23,7.22,7.34,7.19,-0.13831258644537586,-49.77847955363264,20170103,史丹利
300455.SZ,300455,SZ,10.93,10.96,11.05,10.8,0.2744739249771376,-20.21076857941965,20170103,航天智装
300333.SZ,300333,SZ,10.4,10.63,10.97,10.39,2.2115384615384657,91.87051319808413,20170103,兆日科技
002775.SZ,002775,SZ,21.76,22.21,22.47,21.78,2.0680147058823493,-23.061459868218492,20170103,文科股份
000610.SZ,000610,SZ,13.55,13.62,13.67,13.4,0.5166051660516494,-45.522892255539915,20170103,西安旅游
002007.SZ,002007,SZ,29.28,29.3,29.58,28.9,0.06830601092896028,17.602609542440504,20170103,华兰生物
002761.SZ,002761,SZ,39.73,37.8,40.0,37.51,-4.857790083060659,-18.737898657221873,20170103,浙江建投
002749.SZ,002749,SZ,72.54,73.75,74.42,70.82,1.6680452164323043,-27.909190661475307,20170103,国光股份
300119.SZ,300119,SZ,12.18,12.23,12.32,11.99,0.4105090311986922,91.97954015130553,20170103,瑞普生物
300643.SZ,300643,SZ,15.2,15.69,15.8,15.1,3.2236842105263177,24.82191103143609,20170505,万通智控
300125.SZ,300125,SZ,26.13,26.11,26.4,25.95,-0.0765403750478361,15.488160231814502,20170103,*ST聆达
000823.SZ,000823,SZ,17.1,18.4,18.99,16.82,7.602339181286533,-1.446767480871771,20170103,超声电子
000837.SZ,000837,SZ,7.19,7.27,7.31,7.12,1.1126564673157047,-1.2370871406954234,20170103,秦川机床
300131.SZ,300131,SZ,7.7,7.95,8.0,7.63,3.2467532467532463,44.54441466266948,20170103,英唐智控
300657.SZ,300657,SZ,65.97,66.12,70.5,62.8,0.22737608003638882,17.98024114117598,20170523,弘信电子
000016.SZ,000016,SZ,6.63,7.27,7.6,6.5,9.653092006033177,111.23696214309136,20170103,深康佳Ａ
002601.SZ,002601,SZ,16.8,16.45,17.13,16.15,-2.0833333333333415,-6.164356026477466,20170103,龙佰集团
002167.SZ,002167,SZ,11.05,10.83,11.2,10.67,-1.9909502262443497,-10.92547088960853,20170103,东方锆业
002173.SZ,002173,SZ,14.8,15.11,15.6,14.72,2.094594594594586,27.716715673352795,20170103,创新医疗
002615.SZ,002615,SZ,8.98,9.1,9.21,8.93,1.336302895322931,0.3844391458563645,20170103,哈尔斯
000002.SZ,000002,SZ,27.85,27.51,28.14,27.3,-1.2208258527827642,-36.87085598893171,20170103,万  科Ａ
300092.SZ,300092,SZ,9.35,9.47,9.64,9.35,1.2834224598930588,-33.333025591933925,20170103,科新机电
300086.SZ,300086,SZ,12.06,12.3,12.43,11.86,1.9900497512437827,41.72170374026169,20170103,康芝药业
000980.SZ,000980,SZ,13.95,14.1,14.9,13.67,1.0752688172043037,99.37121314227544,20170103,众泰汽车
000758.SZ,000758,SZ,6.88,6.89,6.96,6.81,0.14534883720929923,-17.935812834283155,20170103,中色股份
002629.SZ,002629,SZ,8.64,8.15,8.69,8.15,-5.6712962962962985,-21.555170513015867,20170217,仁智股份
300079.SZ,300079,SZ,5.02,5.05,5.11,4.97,0.5976095617529931,-0.10538895412956151,20170103,数码视讯
002826.SZ,002826,SZ,19.75,19.97,20.22,19.56,1.1139240506329058,-21.766846357569264,20170103,易明医药
002198.SZ,002198,SZ,12.52,12.6,12.6,12.43,0.6389776357827481,-19.432662632114337,20170103,嘉应制药
300051.SZ,300051,SZ,10.45,10.64,10.72,10.37,1.8181818181818306,16.700131893783304,20170103,琏升科技
000957.SZ,000957,SZ,12.34,12.57,12.88,12.35,1.8638573743922238,29.270111530277156,20170103,中通客车
300045.SZ,300045,SZ,10.88,11.04,11.19,10.72,1.4705882352941024,-0.11418470286979035,20170103,华力创通
002832.SZ,002832,SZ,57.79,62.35,63.46,57.53,7.890638518774878,70.35264357200937,20170103,比音勒芬
000572.SZ,000572,SZ,5.11,5.31,5.48,5.08,3.913894324853215,83.41954523970642,20170103,海马汽车
002365.SZ,002365,SZ,35.75,37.75,38.19,35.8,5.594405594405594,8.719261625084798,20170103,永安药业
002403.SZ,002403,SZ,12.9,13.05,13.09,12.85,1.1627906976744213,47.17565873603885,20170103,爱仕达
002371.SZ,002371,SZ,39.94,42.05,42.99,38.47,5.282924386579869,15.410738928364895,20170103,北方华创
000566.SZ,000566,SZ,13.2,13.23,13.53,13.01,0.2272727272727359,45.33927337532502,20170103,海南海药
300290.SZ,300290,SZ,9.56,9.7,9.82,9.52,1.464435146443502,-27.49873924743447,20170103,荣科科技
300284.SZ,300284,SZ,17.91,17.99,18.32,17.76,0.44667783361249747,-26.111468459072434,20170103,苏交科
300509.SZ,300509,SZ,31.52,31.93,31.99,31.38,1.3007614213197973,-31.065399425807467,20170103,新美星
300253.SZ,300253,SZ,7.39,7.42,7.49,7.34,0.4059539918809235,-26.17996780872759,20170103,卫宁健康
300535.SZ,300535,SZ,49.65,52.1,53.49,48.04,4.93454179254784,-4.766630630282695,20170331,达威股份
300521.SZ,300521,SZ,19.03,19.3,19.47,18.78,1.4188124014713586,-23.53685998087357,20170103,爱司凯
300247.SZ,300247,SZ,6.24,6.15,6.29,6.13,-1.4423076923076898,-39.35691683200732,20170103,融捷健康
000599.SZ,000599,SZ,6.25,6.17,6.25,6.14,-1.2800000000000011,-31.90731267646721,20170103,青岛双星
300537.SZ,300537,SZ,18.63,18.9,19.58,18.4,1.4492753623188384,16.702791357116702,20170113,广信材料
300251.SZ,300251,SZ,10.35,10.73,10.98,10.25,3.6714975845410702,31.927754885012398,20170103,光线传媒
300279.SZ,300279,SZ,11.97,12.17,12.27,11.76,1.670843776106928,-16.129994372218025,20170103,和晶科技
300292.SZ,300292,SZ,5.68,5.82,5.85,5.66,2.4647887323943762,1.7947381774843605,20170103,吴通控股
300286.SZ,300286,SZ,20.73,20.79,20.93,20.2,0.289435600578865,52.8401897293038,20170103,安科瑞
000558.SZ,000558,SZ,6.02,5.99,6.13,5.98,-0.4983388704318831,-1.3490527832597483,20170417,天府文旅
002429.SZ,002429,SZ,3.52,3.62,3.68,3.41,2.8409090909090935,35.34718507376506,20170103,兆驰股份
002401.SZ,002401,SZ,15.23,15.42,15.73,14.91,1.2475377544320387,-36.675027919283615,20170103,中远海科
